ScenarioCode,Reference,SchoolCode,StaffMemberCode,StaffRoleCode,PayScalePointCode,PayScaleGradeCode,DepartmentCode,PensionCode,EquatedWeekPatternCode,DateFrom,DateTo,WeeklyFteOrHpw,MatEditOnly,Notes,NoIncrement,FundCode,ContractTypeCode
,,GOO,G46127,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46128,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46129,TEA_25_IL,UPS2Y1,UPS_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46130,AHT_25_IL,L01,LS_IL_01-43,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46131,AHT_25_IL,L01,LS_IL_01-43,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46132,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46133,AHT_25_IL,L01,LS_IL_01-06,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46134,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46135,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46136,AHT_25_IL,L28,LS_IL_28-34,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46137,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46138,AHT_25_IL,L12,LS_IL_12-12,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46139,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46140,LP_25_IL,LP15,LP_IL_15-18,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46141,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46142,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46143,LP_25_IL,LP05,LP_IL_05-09,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46144,TEA_25_IL,M6,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46145,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46146,TEA_25_IL,M4,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46147,TEA_25_IL,M4,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46148,TEA_25_IL,M5,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46149,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46150,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46151,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46152,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46153,AHT_25_IL,L14,LS_IL_14-20,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46154,HT_25_IL,L35,LS_IL_35-43,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46155,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46156,TEA_25_IL,M6,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46157,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46158,TEA_25_IL,UPS2Y1,UPS_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46159,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46160,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46161,AHT_25_IL,L14,LS_IL_14-20,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46162,AHT_25_IL,L07,LS_IL_07-13,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46163,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46164,LP_25_IL,LP01,LP_IL_01-04,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46165,DHT_25_IL,L28,LS_IL_28-34,SAL_LST,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46166,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GOO,G46167,LP_25_IL,LP12,LP_IL_12-12,SAL_TEA,TPS,AYR,2026-01-01,,1.0,False,,False,REST,ZZZ
,,GRE,10424197,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,10424197,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,10594048,AHT_25_IL,L07,LS_IL_07-13,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,10594048,AHT_25_IL,L08,LS_IL_07-13,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,11404549,AHT_25_IL,L01,LS_IL_01-06,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,11438991,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,11438991,TEA_25_IL,UPS1Y2,UPS_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,11576812,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,11576812,UQT_25_IL,UQ2,UQ_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,1234,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,,PERM
,,GRE,12380254,LP_25_IL,LP10,LP_IL_10-14,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,12380254,LP_25_IL,LP11,LP_IL_10-14,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,12528253,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,13155291,LP_25_IL,LP01,LP_IL_01-18,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,13155291,LP_25_IL,LP02,LP_IL_01-18,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,14314146,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,14782598,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,14782598,TEA_25_IL,UPS1Y2,UPS_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,14934545,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,15799151,TEA_25_IL,UPS2Y1,UPS_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,15799151,TEA_25_IL,UPS2Y2,UPS_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,16797338,AHT_25_IL,L01,LS_IL_01-43,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,16941119,AHT_25_IL,L01,LS_IL_01-43,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,16941119,AHT_25_IL,L02,LS_IL_01-43,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,18085327,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,18085327,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,18122451,AHT_25_IL,L01,LS_IL_01-06,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,18122451,AHT_25_IL,L02,LS_IL_01-06,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,18580830,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,18580830,UQT_25_IL,UQ2,UQ_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,19502229,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,21710293,AHT_25_IL,L28,LS_IL_28-34,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,21710293,AHT_25_IL,L29,LS_IL_28-34,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,25579365,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,25579365,TEA_25_IL,UPS1Y2,UPS_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,32088043,AHT_25_IL,L12,LS_IL_12-12,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,32088043,AHT_25_IL,L12,LS_IL_12-12,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,34466477,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,34466477,UQT_25_IL,UQ2,UQ_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,37692027,LP_25_IL,LP15,LP_IL_15-18,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,37692027,LP_25_IL,LP16,LP_IL_15-18,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,39634930,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,39634930,UQT_25_IL,UQ2,UQ_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,42812066,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,43148905,LP_25_IL,LP05,LP_IL_05-09,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,43148905,LP_25_IL,LP06,LP_IL_05-09,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,43369157,TEA_25_IL,M6,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,44177397,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,44177397,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,47407756,TEA_25_IL,M4,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,48739834,TEA_25_IL,M4,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,48739834,TEA_25_IL,M5,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,49556018,TEA_25_IL,M5,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,49556018,TEA_25_IL,M6,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,49721471,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,53252835,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,53252835,AHT_25_IL,L22,LS_IL_21-27,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,55682858,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,55682858,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,56138024,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,56138024,AHT_25_IL,L22,LS_IL_21-27,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,59073680,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,59858765,AHT_25_IL,L14,LS_IL_14-20,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,59858765,AHT_25_IL,L15,LS_IL_14-20,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,60251456,HT_25_IL,L35,LS_IL_35-43,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,60251456,HT_25_IL,L36,LS_IL_35-43,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,64136808,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,66313473,TEA_25_IL,M6,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,66313473,TEA_25_IL,M6,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,70189909,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,70189909,TEA_25_IL,UPS1Y2,UPS_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,71543401,TEA_25_IL,UPS2Y1,UPS_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,71543401,TEA_25_IL,UPS2Y2,UPS_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,71810739,UQT_25_IL,UQ1,UQ_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,71810739,UQT_25_IL,UQ2,UQ_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,73050060,TEA_25_IL,UPS1Y1,UPS_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,73050060,TEA_25_IL,UPS1Y2,UPS_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,74329121,AHT_25_IL,L14,LS_IL_14-20,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,74329121,AHT_25_IL,L15,LS_IL_14-20,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,76639783,AHT_25_IL,L07,LS_IL_07-13,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,76639783,AHT_25_IL,L08,LS_IL_07-13,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,77067211,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,77067211,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,79055065,LP_25_IL,LP01,LP_IL_01-04,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,79055065,LP_25_IL,LP02,LP_IL_01-04,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,83112552,DHT_25_IL,L28,LS_IL_28-34,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,83112552,DHT_25_IL,L29,LS_IL_28-34,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,86280287,TEA_25_IL,M2,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,86280287,TEA_25_IL,M3,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,GRE,99850294,LP_25_IL,LP12,LP_IL_12-12,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,GRE,99850294,LP_25_IL,LP12,LP_IL_12-12,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,12047705,EHT_27.5_OL,L35,LS_OL_35-43,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,0.5,False,,False,REST,ZZZ
,,LEA,14860121,TEA_MS_27.5_OL,M2,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,15300519,TEA_MS_27.5_OL,M5,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,16561919,TEA_MS_27.5_OL,M4,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,16561919,TEA_MS_27.5_OL,M4,MAIN_OL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,19414280,TEA_MS_27.5_OL,M6,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,19805977,TEA_MS_27.5_OL,M4,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,22537351,UQT_27.5_OL,UQ1,UQ_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,22826914,AHT_27.5_OL,L07,LS_OL_07-13,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,26238366,TEA_UPS_27.5_OL,UPS1Y1,UPS_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,26407541,LP_27.5_OL,LP01,LP_OL_01-18,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,27941758,AHT_27.5_OL,L21,LS_OL_21-27,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,28663251,TEA_MS_27.5_OL,M3,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,28663251,TEA_MS_27.5_OL,M3,MAIN_OL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,36766096,UQT_27.5_OL,UQ1,UQ_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,37813048,TEA_MS_27.5_OL,M6,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,40754765,AHT_27.5_OL,L14,LS_OL_14-20,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,40754765,AHT_27.5_OL,L14,LS_OL_14-20,SAL_LST,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,45125150,TEA_UPS_27.5_OL,UPS1Y1,UPS_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,48479378,TEA_MS_27.5_OL,M1,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,49180755,DHT_27.5_OL,L28,LS_OL_28-34,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,53909937,TEA_MS_27.5_OL,M3,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,64294987,TEA_UPS_27.5_OL,UPS1Y1,UPS_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,67316790,TEA_MS_27.5_OL,M4,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,68465889,UQT_27.5_OL,UQ1,UQ_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,68479488,TEA_MS_27.5_OL,M2,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,74047373,TEA_UPS_27.5_OL,UPS1Y1,UPS_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,74047373,TEA_UPS_27.5_OL,UPS1Y1,UPS_OL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,77450681,TEA_UPS_27.5_OL,UPS1Y1,UPS_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,77834062,TEA_MS_27.5_OL,M1,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,77834062,TEA_MS_27.5_OL,M1,MAIN_OL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,82277380,UQT_27.5_OL,UQ1,UQ_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,82815405,LP_27.5_OL,LP12,LP_OL_12-12,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,82815405,LP_27.5_OL,LP12,LP_OL_12-12,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,83285213,TEA_UPS_27.5_OL,UPS1Y1,UPS_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,86840875,LP_27.5_OL,LP15,LP_OL_15-18,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,88718089,LP_27.5_OL,LP10,LP_OL_10-14,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,89807672,UQT_27.5_OL,UQ1,UQ_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,95546398,TEA_MS_27.5_OL,M1,MAIN_OL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,95546398,TEA_MS_27.5_OL,M1,MAIN_OL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LEA,96565700,LP_27.5_OL,LP01,LP_OL_01-04,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LEA,96658298,LP_27.5_OL,LP05,LP_OL_05-09,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LOR,11404549,AHT_25_IL,L01,LS_IL_01-06,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LOR,12528253,AHT_25_IL,L21,LS_IL_21-27,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LOR,14314146,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LOR,14934545,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
,,LOR,14934545,TEA_25_IL,M1,MAIN_IL,SAL_TEA,TPS,AYR,2025-09-01,,1.0,False,,False,REST,ZZZ
,,LOR,16797338,AHT_25_IL,L01,LS_IL_01-43,SAL_LST,TPS,AYR,2024-09-01,2025-08-31,1.0,False,,False,REST,ZZZ
